"","nx","ny","lat","lon","clima","gpp","ra","npp","rc","et","wue","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm"
"18",203,190,5.25,-78.25,"nclim",2.87140951156616,1.62637149095535,1.24503771066666,139.894998168945,4.62435493469238,0.00639500003308058,0.436149603128433,14.0682773590088,0.73438560962677,0.785116815567017,12.5487730979919,2.14577548503876,25.9789211273193,2.22118194103241,0.318441298604012,0.362362405657768,0.319196200370789
"19",203,192,6.25,-78.25,"nclim",0.0220560003072023,0.538932025432587,0.000254999991739169,170.504776000977,4.18792676925659,0.00581200001761317,0.000299000006634742,9.79724788665771,0.340855985879898,0.268954008817673,9.18743896484375,3.69191288948059,29.3247146606445,3.45225191116333,0.394656002521515,0.263680011034012,0.341664999723434
"20",203,193,6.75,-78.25,"nclim",0.0945729985833168,0.768804013729095,0.00356599991209805,181.801071166992,4.20134115219116,0.00550199998542666,0.00337700010277331,9.54068470001221,0.462967991828918,0.399856001138687,8.67786502838135,2.65976190567017,27.5441551208496,2.68750810623169,0.390614986419678,0.28616601228714,0.323217988014221
"21",204,179,-0.25,-77.75,"nclim",0.854308104515076,0.77828820347786,0.29439610093832,161.856140136719,2.97463870048523,0.00659670014865696,0.198922200500965,3.41276547908783,0.290132001042366,0.630885696411133,2.4917479634285,3.93833062648773,22.5910634994507,4.60924015045166,0.277475601434708,0.239849099516869,0.482675296068192
"22",204,180,0.25,-77.75,"nclim",2.39875712394714,1.28422501087189,1.11453220844269,150.139091491699,3.5407420873642,0.00662600016221404,0.466629305481911,12.3993763923645,0.719258600473404,0.70786679983139,10.9722511291504,2.26741209030151,25.9321956634521,2.24801290035248,0.327649196982384,0.354667797684669,0.317682904005051
"23",204,181,0.75,-77.75,"nclim",2.74089210033417,1.45736819505692,1.28352378606796,145.722676086426,4.0136965751648,0.00657799979671836,0.470676198601723,14.5544473648071,0.794133794307709,0.705252707004547,13.0550601959229,2.16947567462921,26.2030141830444,2.03095782995224,0.329813298583031,0.36144759953022,0.308739298582077
"24",204,181,0.75,-77.75,"lowprec",2.69471840858459,1.44532499313355,1.24939340353012,145.652928161621,4.01425204277039,0.00657799979671836,0.466410303115845,13.9348197937012,0.766507494449616,0.720050305128098,12.4482575416565,2.17395548820496,25.9287250518799,2.082770216465,0.32559429705143,0.360988402366638,0.313417500257492
"25",204,182,1.25,-77.75,"nclim",2.98831388950348,1.65510439872742,1.33320970535278,153.177203369141,4.27984719276428,0.0060259997844696,0.448112100362778,15.1755105018616,0.810485899448395,0.721381986141205,13.6436427116394,2.13990092277527,26.2923069000244,2.01816781759262,0.330629399418831,0.361163201928139,0.30820719897747
"26",204,182,1.25,-77.75,"lowprec",2.95066778659821,1.6418585896492,1.30880900621414,153.105853271484,4.28041391372681,0.0060259997844696,0.445973601937294,14.6925720214844,0.790298503637314,0.729199206829071,13.1730736732483,2.13779242038727,26.0712482452393,2.04153578281403,0.327948603034019,0.360711398720741,0.311340400576592
"27",204,183,1.75,-77.75,"nclim",3.0003139257431,1.66905590295792,1.3312579035759,164.521946716309,4.38755741119385,0.00535599980503321,0.445814806222916,15.1437570571899,0.807826197147369,0.725325006246567,13.6106088638306,2.13683071136475,26.2825061798096,2.02752230167389,0.330589401721954,0.360692298412323,0.308718094229698
"28",204,183,1.75,-77.75,"lowprec",2.95043959617615,1.65278680324554,1.2976527929306,164.421273803711,4.388361120224,0.00535599980503321,0.442452296614647,14.5500563621521,0.779664701223373,0.73742790222168,13.0329606056213,2.13640681505203,26.0281139373779,2.07052359580994,0.326875901222229,0.360317403078079,0.312806499004364
"29",204,184,2.25,-77.75,"nclim",2.97039268016815,1.65220619440079,1.31818652153015,166.919432067871,4.32796626091003,0.00527499988675117,0.446060597896576,15.0157629966736,0.797239202260971,0.727609795331955,13.4909114837646,2.13646998405457,26.2941835403442,2.04331676959991,0.329204702377319,0.361185997724533,0.309609401226044
"30",204,184,2.25,-77.75,"lowprec",1.95484268665314,1.46873631477356,0.646039295196533,164.129959106445,4.34915418624878,0.00527469995431602,0.262934899330139,3.62123591899872,0.576172494888306,0.825044906139374,2.22001789808273,2.97392330169678,14.6858791351318,3.35992197990417,0.336304098367691,0.244861097633839,0.41883479654789
"31",204,185,2.75,-77.75,"nclim",2.96336050033569,1.66958130598068,1.29377932548523,163.610481262207,4.23966283798218,0.00553900003433228,0.438916796445847,14.7581838607788,0.781441301107407,0.724266296625137,13.2524778366089,2.13746521472931,26.3266618728638,2.06381330490112,0.329209795594215,0.360251003503799,0.310538899898529
"32",204,186,3.25,-77.75,"nclim",2.95612668991089,1.67607250213623,1.28005411624908,153.632557678223,4.11727118492126,0.00614999979734421,0.435121402144432,14.6052143096924,0.777033603191376,0.712024706602097,13.1161677360535,2.14244031906128,26.3358785629272,2.05598737001419,0.330254203081131,0.359679099917412,0.310066604614258
"33",204,187,3.75,-77.75,"nclim",2.94283308982849,1.67427380084991,1.26855969429016,140.778890991211,4.00930733680725,0.00700200023129582,0.43297370672226,14.4897946357727,0.773657804727554,0.703773409128189,13.0123607635498,2.14654121398926,26.3549755096436,2.05360097885132,0.331047096848488,0.359232103824615,0.309720700979233
"34",204,188,4.25,-77.75,"nclim",2.93165121078491,1.66892899274826,1.26272211074829,134.966963195801,3.97036519050598,0.00742200016975403,0.432530403137207,14.4282415390015,0.770622503757477,0.702857393026352,12.9547582626343,2.1499103307724,26.3522762298584,2.05756480693817,0.330549600720406,0.359548798203468,0.309901696443558
"35",204,188,4.25,-77.75,"lowprec",0.0121799996122718,0.548629999160767,0.000345000007655472,126.035957336426,3.9786651134491,0.00732999993488193,0.000457999994978309,9.7883243560791,0.278726011514664,0.165215998888016,9.34438037872314,4.5100359916687,23.0235805511475,3.58408188819885,0.445811986923218,0.25329801440239,0.300891011953354
"36",204,189,4.75,-77.75,"nclim",2.97254269123077,1.68927059173584,1.28327250480652,131.009902954102,4.15156335830688,0.0075679998844862,0.433931201696396,14.6173858642578,0.776629501581192,0.722076803445816,13.1186898231506,2.14005272388458,26.3195783615112,2.07252112627029,0.329667502641678,0.359384801983833,0.310947799682617
"37",204,190,5.25,-77.75,"nclim",2.78776931762695,1.54894599914551,1.23882342576981,127.61828994751,4.24574408531189,0.00775599991902709,0.447283598780632,14.0109052658081,0.735287487506866,0.766808795928955,12.5088128089905,2.15565791130066,26.0100570678711,2.19957311153412,0.319612503051758,0.362731799483299,0.317656004428864
"38",204,192,6.25,-77.75,"nclim",0.0233229994773865,0.564257979393005,0.000291000003926456,159.321350097656,4.35419893264771,0.00585599988698959,0.000334000011207536,12.3753795623779,0.337110012769699,0.24991700053215,11.7883520126343,3.68441009521484,29.8415756225586,3.42171096801758,0.413271009922028,0.27114400267601,0.315584987401962
"39",204,193,6.75,-77.75,"nclim",0.185940999537706,0.626381516456604,0.0629525016993284,173.923179626465,4.27608156204224,0.00568050006404519,0.0597214992158115,6.136315792799,0.281980000436306,0.425829499959946,5.42850303649902,4.75502502918243,14.2918453216553,4.17449998855591,0.28387950360775,0.14155550301075,0.5745649933815
"40",204,194,7.25,-77.75,"nclim",0.241099998354912,0.55419397354126,0.0974539965391159,169.418029785156,4.24315309524536,0.00595299992710352,0.0921420007944107,3.18384194374084,0.143619000911713,0.6042600274086,2.43596291542053,5.86774301528931,29.0348987579346,7.08119106292725,0.202074006199837,0.174392998218536,0.623533010482788
"41",204,195,7.75,-77.75,"nclim",0.305137674013774,0.591030339399974,0.143874332308769,165.035771687826,4.27725474039714,0.0060259997844696,0.116401667396228,1.29788333177567,0.178764998912811,0.530487328767776,0.588631317019463,5.73675203323364,18.8483823140462,6.44545443852742,0.23063932855924,0.1839366654555,0.58542400598526
"42",205,178,-0.75,-77.25,"nclim",2.30117256641388,1.20847609043121,1.09269629716873,152.380725097656,3.04847514629364,0.00705000013113022,0.476961094141006,11.9319537162781,0.746337497234345,0.647829103469849,10.5377913475037,2.29256362915039,25.9875467300415,2.13909478187561,0.340885302424431,0.347106999158859,0.312007597088814
"43",205,179,-0.25,-77.25,"nclim",2.79784023761749,1.55558301210403,1.24225710630417,162.350500488281,3.58241920471191,0.00602589980699122,0.445395302772522,14.3441112518311,0.766021597385407,0.674007600545883,12.9040855407715,2.16877901554108,26.425443649292,2.02292659282684,0.330018299818039,0.362116202712059,0.30786560177803
"44",205,179,-0.25,-77.25,"lowprec",0.871335601806641,1.03856701850891,0.321734395623207,153.970318603516,3.63680169582367,0.00602650004439056,0.163612700998783,3.57896044254303,0.313928800821304,0.665247797966003,2.59978358745575,3.85343251228333,21.7686325073242,4.38271741867065,0.27007309794426,0.24734990298748,0.482576897740364
"45",205,180,0.25,-77.25,"nclim",2.92020280361176,1.63967339992523,1.28052948713303,156.122053527832,3.93947420120239,0.00610799994319677,0.440178799629211,14.662442111969,0.78352729678154,0.697149091959,13.1817669868469,2.1521764755249,26.3604364395142,2.02941062450409,0.331017997860909,0.360598900914192,0.308383402228355
"46",205,180,0.25,-77.25,"lowprec",2.84374098777771,1.65033440589905,1.19340660572052,155.709400939941,3.94242990016937,0.00610799994319677,0.420934900641441,13.3768978118896,0.736542999744415,0.75715280175209,11.883204460144,2.21072990894318,25.7769508361816,2.24995739459991,0.322260698676109,0.358843502402306,0.318895998597145
"47",205,181,0.75,-77.25,"nclim",2.97667441368103,1.68594000339508,1.29073442220688,156.361500549316,4.08714699745178,0.00604799995198846,0.435339000821114,14.7085139274597,0.790664494037628,0.698304903507233,13.2195439338684,2.14820470809937,26.3351482391357,2.02377890348434,0.332772997021675,0.359206399321556,0.308020398020744
"48",205,181,0.75,-77.25,"lowprec",2.92388751506805,1.67173290252686,1.25215479135513,156.217674255371,4.0882303237915,0.00604799995198846,0.430348497629166,14.0703802108765,0.760792905092239,0.715296500921249,12.5942946434021,2.15333318710327,26.0802003860474,2.0821004986763,0.328274899721146,0.35864030122757,0.313084799051285
"49",205,182,1.25,-77.25,"nclim",2.99570488929749,1.69846110343933,1.29724380970001,162.298829650879,4.15233263969421,0.00574399996548891,0.434766998887062,14.755229473114,0.795510202646255,0.698752504587173,13.2609676361084,2.14665803909302,26.3273685455322,2.01735148429871,0.333309400081635,0.358951196074486,0.307738995552063
"50",205,182,1.25,-77.25,"lowprec",2.95641179084778,1.6854975104332,1.27091419696808,162.198629760742,4.15307474136353,0.00574399996548891,0.432004800438881,14.2903386116028,0.774098896980286,0.708591890335083,12.8076451301575,2.14439768791199,26.1454620361328,2.04700918197632,0.330316001176834,0.358354699611664,0.311329400539398
"51",205,183,1.75,-77.25,"nclim",2.98962771892548,1.69503738880157,1.29459031820297,175.38914642334,4.21098341941834,0.00512199988588691,0.434826302528381,14.7291508674622,0.793555402755737,0.699955803155899,13.235643196106,2.1459942817688,26.3209066390991,2.02157020568848,0.333105999231338,0.358920800685883,0.307973200082779
"52",205,183,1.75,-77.25,"lowprec",2.94610750675201,1.68052308559418,1.26558451652527,175.268598937988,4.21186690330505,0.00512199988588691,0.431820806860924,14.2215424537659,0.768938195705414,0.711046206951141,12.7415570259094,2.14365420341492,26.1124513626099,2.05757150650024,0.329712703824043,0.358369797468185,0.311917597055435
"53",205,184,2.25,-77.25,"nclim",2.96050670146942,1.6737969994545,1.28670959472656,176.043605041504,4.1269570350647,0.00513199996203184,0.436476895213127,14.6837297439575,0.786994397640228,0.699983501434326,13.196751499176,2.14608042240143,26.3513278961182,2.02866115570068,0.332067701220512,0.359522393345833,0.308409598469734
"54",205,184,2.25,-77.25,"lowprec",2.90074317455292,1.6700749874115,1.23066841363907,175.773085021973,4.12890429496765,0.00513199996203184,0.42623690366745,13.8148797988892,0.751048713922501,0.733090901374817,12.3307361602783,2.16924970149994,25.9699691772461,2.14640560150146,0.326137199997902,0.358345198631287,0.315517801046371
"55",205,185,2.75,-77.25,"nclim",2.92730877399445,1.65580830574036,1.27150049209595,167.095095825195,3.98562917709351,0.0056251002009958,0.436281099915504,14.5843914031982,0.772466492652893,0.697023701667786,13.1148987770081,2.14797358512878,26.3396617889404,2.03719201087952,0.329292404651642,0.361805802583694,0.308901795744896
"56",205,185,2.75,-77.25,"lowprec",0.605674198269844,0.921563899517059,0.205055701732635,163.579035949707,4.01057200431824,0.0056258000433445,0.124215400218964,1.30556750297546,0.250594899058342,0.590334793925285,0.464637892134488,4.47391679286957,10.1534197926521,4.95017204284668,0.291259701550007,0.116524402052164,0.592215901613235
"57",205,186,3.25,-77.25,"nclim",2.91011950969696,1.66219201087952,1.24792729616165,149.405108642578,3.87530539035797,0.00666199997067451,0.430542898178101,14.2696931838989,0.765553796291351,0.689260196685791,12.8148731231689,2.1537889957428,26.3795427322388,2.04840250015259,0.331675997376442,0.359063002467155,0.30926119685173
"58",205,186,3.25,-77.25,"lowprec",0.132752001285553,0.860432013869286,0.0128125003539026,146.990081787109,3.84754848480225,0.00660600000992417,0.0139185001607984,8.03727145493031,0.3129289932549,0.391266494989395,7.33308107928497,3.03783702850342,14.3338516354561,4.59905755519867,0.368635505437851,0.214855499565601,0.416508004069328
"59",205,187,3.75,-77.25,"nclim",2.89185881614685,1.66165919303894,1.23019969463348,127.881579589844,3.76748669147491,0.00833469983190298,0.426946699619293,14.0689240455627,0.759406107664108,0.678989601135254,12.6305247306824,2.1600625038147,26.3897008895874,2.04956232309341,0.33276230096817,0.358206096291542,0.309031802415848
"60",205,188,4.25,-77.25,"nclim",2.88472247123718,1.66411808729172,1.22060440778732,123.324156188965,3.75792560577393,0.00870900042355061,0.424618601799011,13.9506136894226,0.755397093296051,0.672989404201508,12.522225189209,2.16220390796661,26.4062030792236,2.04928158521652,0.333480301499367,0.357576498389244,0.308943402767181
"61",205,189,4.75,-77.25,"nclim",2.95295321941376,1.70807888507843,1.24487429857254,123.72710723877,4.025643491745,0.00844599958509207,0.423579901456833,14.1410791397095,0.7630834877491,0.695924299955368,12.6820808410645,2.15001049041748,26.341942024231,2.06726688146591,0.332884299755096,0.356877300143242,0.310238301753998
"62",205,190,5.25,-77.25,"nclim",2.92267913818359,1.66750040054321,1.25517891645432,124.52373046875,4.20061459541321,0.00808890033513308,0.432093495130539,14.2976240158081,0.744984805583954,0.740921604633331,12.8117230415344,2.13934578895569,26.2471910476685,2.14313809871674,0.325108897686005,0.36048030257225,0.314410501718521
"63",205,191,5.75,-77.25,"nclim",0.758209401369095,1.0434632062912,0.335349100828171,137.917860412598,4.54297819137573,0.00642749983817339,0.162201999127865,3.26355998516083,0.311455997824669,0.664759004116058,2.28734540939331,3.78260769844055,22.8304912567139,4.49394187927246,0.276042598485947,0.253995700180531,0.469961702823639
"64",205,192,6.25,-77.25,"nclim",0.766070801019669,0.976165407896042,0.346288302540779,151.996849060059,466.662107801437,0.00583960022777319,0.174236199259758,3.23865957260132,0.320867797732353,0.661871898174286,2.25591979026794,3.75082001686096,22.5456611633301,4.40135626792908,0.277818596363068,0.258235999941826,0.463945400714874
"65",205,193,6.75,-77.25,"nclim",0.524823504686356,0.861599105596542,0.217795902490616,157.865504455566,4.80427317619324,0.00548599986359477,0.130099000036716,1.77628190517426,0.23228639960289,0.604400691390037,0.939594596624374,4.68113803863525,18.0212015151978,5.27981286048889,0.252556796371937,0.19864020049572,0.548802998661995
"66",205,194,7.25,-77.25,"nclim",0.724991506338119,1.01908048987389,0.319576399028301,153.209869384766,4.86975464820862,0.00548020005226135,0.157025296986103,4.27501072883606,0.319647601246834,0.649274691939354,3.30608806610107,3.79924771785736,23.0152042388916,4.42025768756866,0.28689169883728,0.250899098813534,0.462209302186966
"67",205,195,7.75,-77.25,"nclim",0.503989809751511,0.767364603281021,0.231416498124599,149.262548828125,4.56321773529053,0.00594900012947619,0.150068898499012,2.43164080381393,0.235644498467445,0.589621594548225,1.6063744187355,4.42256178855896,20.990393447876,4.9831268787384,0.254097804427147,0.208003900945187,0.537898495793343
