"","nx","ny","lat","lon","clima","gpp","ra","npp","rc","et","wue","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"3972",258,193,6.75,-50.75,"nclim",2.37895720005035,1.4870206952095,0.973555195331574,144.183633422852,4.31557230949402,0.00701999990269542,0.355549898743629,11.0233648300171,0.600829100608826,0.612329316139221,9.8102071762085,2.33654038906097,26.1238496780396,2.27164671421051,0.319661703705788,0.360575503110886,0.319762399792671,1.1334680246392,0.161009144295731,0.164124216259405,-0.00352034751299996,0.0769472556816858,4.32530658284191e-06
"3973",258,193,6.75,-50.75,"lowprec",0.845238792896271,1.15527720451355,0.372471004724503,137.573046875,4.3671929359436,0.00702100014314055,0.16360560208559,3.54500691890717,0.330346196889877,0.625927197933197,2.58873391151428,3.61913063526154,23.152924156189,4.08098139762878,0.279902699589729,0.271907298266888,0.448189902305603,-2.8242312696012,0.809360122397673,-0.276554175432706,-0.13358459222652,-0.0429507969066972,1.1714995864498e-06
"3974",258,194,7.25,-50.75,"nclim",2.09335253238678,1.43583509922028,0.904925900697708,149.169902038574,4.40943813323975,0.00657599978148937,0.331582799553871,10.2552936553955,0.567893505096436,0.58644101023674,9.10095949172974,2.40728948116302,26.1431858062744,2.34773886203766,0.318143293261528,0.358913198113441,0.322943204641342,1.00542480226152,0.212992381796183,0.10298422101134,-0.0019693207866934,0.101763728226393,3.39575264352021e-06
"3975",258,194,7.25,-50.75,"lowprec",0.465106000502904,0.870386878649394,0.177630778816011,146.827139960395,4.42787276373969,0.0065766666084528,0.111913445095221,1.0802924434344,0.220463666650984,0.515493667787976,0.344335441788038,5.12450197007921,8.89914994769626,4.99759742948744,0.269549444317818,0.112389111684428,0.618061337206099,-8.25509053372007,-1.43719985054949,1.39357295471765,0.701113675621338,0.227090554749708,1.0612985921199e-06
"3976",258,195,7.75,-50.75,"nclim",1.99291679859161,1.4241101026535,0.887831807136536,146.26954498291,4.41989517211914,0.00689599988982081,0.32464340031147,10.0500193595886,0.569111800193787,0.575479602813721,8.90543031692505,2.42479283809662,26.2564203262329,2.34860308170319,0.321981701254845,0.355647799372673,0.322370502352715,1.03433283901461,0.0836916613762176,0.00642450371463632,0.0298466388957552,0.0637265508987276,1.43704712074477e-07
"3977",258,195,7.75,-50.75,"lowprec",0.549023598432541,0.945090800523758,0.208600100874901,142.119374084473,4.4528311252594,0.00689680008217692,0.117394199967384,1.54254621863365,0.229437299072742,0.563541606068611,0.749567002058029,4.59887900352478,15.5258689880371,5.00423173904419,0.266470699012279,0.157154500484467,0.576374599337578,-6.59659838446843,-0.23449260339921,0.425280776379843,0.237681562373993,-0.242160428739229,2.02887895373038e-06
"3978",258,196,8.25,-50.75,"nclim",1.98180249929428,1.41753679513931,0.893848299980164,140.8146484375,4.42471394538879,0.00740899983793497,0.326263499259949,10.1148682594299,0.575254601240158,0.577878594398499,8.9617335319519,2.41973218917847,26.2961734771729,2.3404914855957,0.323428797721863,0.354502001404762,0.322069203853607,1.05711040073837,0.034261301129331,-0.0178908371405837,0.0391624928194791,0.0414930913659969,1.42885752285604e-07
"3979",258,196,8.25,-50.75,"lowprec",0.625313997268677,0.971678012609482,0.242662100493908,135.473785400391,4.46740527153015,0.00740880006924272,0.128852800279856,2.51689511537552,0.239743100106716,0.576802206039429,1.70034940838814,4.38036901950836,21.1380660057068,4.79923896789551,0.250787301361561,0.21837690025568,0.53083590567112,-5.15095261636644,1.34758728938214,-0.228050932600738,0.0929905132932574,-0.170095202810752,-1.11021175253079e-06
"3980",258,197,8.75,-50.75,"nclim",1.97481880187988,1.42434749603271,0.891092801094055,139.62449798584,4.48167295455933,0.00756480004638433,0.3238077044487,10.0523859024048,0.574295800924301,0.57973290681839,8.89835729598999,2.42431647777557,26.2603199005127,2.3527247428894,0.323528298735619,0.353947603702545,0.322524198889732,1.03850572898724,0.0236203418032214,-0.020968188629602,0.0341482385972033,0.0420708118088413,-9.03335011515072e-07
"3981",258,197,8.75,-50.75,"lowprec",0.554378399252892,0.922937101125717,0.204274700582027,135.30089263916,4.50935850143433,0.00755020002834499,0.117005100846291,2.08405390381813,0.225607699155808,0.557836902141571,1.30060930550098,4.52059030532837,16.274817276001,5.07563734054565,0.268872304260731,0.166390199959278,0.564737296104431,-6.32146238813776,-0.177781529350898,0.24998670551877,0.0870301291636911,-0.21725851794385,2.0469035715287e-06
